Date,Low,Median,High,Symbol
1/30/2025,229.05,251.64,266.02,HBL
1/31/2025,229.05,249.93,270.47,HBL
2/1/2025,227.68,246.51,272.36,HBL
2/2/2025,225.79,248.22,277.66,HBL
2/3/2025,225.62,248.22,275.95,HBL
2/4/2025,225.62,242.23,282.63,HBL
2/5/2025,225.97,243.08,285.88,HBL
2/6/2025,226.99,247.36,278.01,HBL
2/7/2025,226.99,245.65,281.09,HBL
2/8/2025,225.79,243.94,282.97,HBL
2/9/2025,227.51,242.23,283.14,HBL
2/10/2025,230.59,242.23,286.22,HBL
2/11/2025,228.71,243.08,282.8,HBL
2/12/2025,225.62,243.94,289.48,HBL
2/13/2025,227.51,243.94,292.22,HBL
2/14/2025,225.45,245.65,297.69,HBL
2/15/2025,227.51,243.08,299.92,HBL
2/16/2025,227.34,245.65,298.55,HBL
2/17/2025,227.34,243.08,302.83,HBL
2/18/2025,229.22,243.08,301.46,HBL
2/19/2025,229.22,249.08,307.79,HBL
1/10/2025,214.4,217.1,219.93,PRVU
1/11/2025,210.36,215.75,222.5,PRVU
1/12/2025,208.88,217.1,222.5,PRVU
1/13/2025,210.22,217.1,223.84,PRVU
1/14/2025,208.61,215.75,222.76,PRVU
1/15/2025,204.83,215.08,225.19,PRVU
1/16/2025,206.18,211.71,222.9,PRVU
1/17/2025,205.91,208.34,222.63,PRVU
1/18/2025,200.78,209.01,223.71,PRVU
1/19/2025,202.13,210.36,223.57,PRVU
1/20/2025,200.78,212.38,223.3,PRVU
1/21/2025,196.6,212.38,223.03,PRVU
1/22/2025,197.14,211.03,228.02,PRVU
1/23/2025,197.28,210.36,226.95,PRVU
1/24/2025,197.41,212.38,230.18,PRVU
1/25/2025,195.93,211.71,237.6,PRVU
1/26/2025,195.8,211.71,230.18,PRVU
1/27/2025,196.87,212.38,223.57,PRVU
1/28/2025,195.66,211.71,224.25,PRVU
1/29/2025,195.39,211.71,225.33,PRVU
1/30/2025,196.6,213.06,224.52,PRVU
1/31/2025,196.6,211.71,225.46,PRVU
2/1/2025,195.26,208.34,222.76,PRVU
2/2/2025,194.04,210.36,221.69,PRVU
2/3/2025,193.91,209.68,221.55,PRVU
2/4/2025,192.56,209.68,220.34,PRVU
2/5/2025,192.29,209.01,225.73,PRVU
2/6/2025,189.86,206.99,226,PRVU
2/7/2025,188.65,206.31,224.52,PRVU
2/8/2025,188.78,206.31,227.08,PRVU
2/9/2025,187.97,206.31,227.08,PRVU
2/10/2025,189.05,204.29,226.81,PRVU
2/11/2025,182.58,204.97,228.16,PRVU
2/12/2025,179.07,204.97,227.08,PRVU
2/13/2025,178,203.62,222.9,PRVU
2/14/2025,179.07,202.94,220.07,PRVU
2/15/2025,179.07,201.59,218.99,PRVU
2/16/2025,178.94,200.92,217.78,PRVU
2/17/2025,178.94,201.59,220.07,PRVU
2/18/2025,177.59,202.27,221.42,PRVU
2/19/2025,177.46,202.94,219.8,PRVU
1/10/2025,231.6,234.84,236.45,MBL
1/11/2025,228.19,234.03,236.94,MBL
1/12/2025,226.58,233.22,238.24,MBL
1/13/2025,225.12,231.6,240.02,MBL
1/14/2025,224.96,233.22,240.34,MBL
1/15/2025,223.5,233.22,244.88,MBL
1/16/2025,221.72,231.6,243.42,MBL
1/17/2025,228.03,233.22,243.58,MBL
1/18/2025,224.96,234.84,252.97,MBL
1/19/2025,221.72,232.41,254.92,MBL
1/20/2025,218.64,229.98,254.11,MBL
1/21/2025,221.72,232.41,260.26,MBL
1/22/2025,224.47,234.84,258.64,MBL
1/23/2025,221.88,236.45,259.45,MBL
1/24/2025,224.79,238.07,260.75,MBL
1/25/2025,223.17,236.45,260.75,MBL
1/26/2025,221.55,237.26,256.54,MBL
1/27/2025,223.17,238.07,257.67,MBL
1/28/2025,224.47,237.26,254.27,MBL
1/29/2025,220.26,238.07,258.8,MBL
1/30/2025,225.77,238.88,255.73,MBL
1/31/2025,218.32,241.31,255.73,MBL
2/1/2025,216.86,239.69,266.58,MBL
2/2/2025,215.24,236.45,255.4,MBL
2/3/2025,216.7,235.64,254.92,MBL
2/4/2025,219.61,238.07,255.08,MBL
2/5/2025,219.94,238.07,256.54,MBL
2/6/2025,220.1,236.45,257.99,MBL
2/7/2025,218.32,234.03,257.83,MBL
2/8/2025,215.24,230.79,255.89,MBL
2/9/2025,216.86,231.6,256.7,MBL
2/10/2025,216.86,230.79,259.78,MBL
2/11/2025,219.29,230.79,258.48,MBL
2/12/2025,218.96,230.79,259.94,MBL
2/13/2025,217.34,232.41,262.37,MBL
2/14/2025,211.68,231.6,263.99,MBL
2/15/2025,217.51,229.98,262.85,MBL
2/16/2025,214.91,229.98,258.32,MBL
2/17/2025,213.78,229.17,257.83,MBL
2/18/2025,214.91,229.17,256.05,MBL
2/19/2025,213.29,228.36,258.16,MBL
1/10/2025,179.23,182.09,186.54,LSL
1/11/2025,178.65,182.09,189.41,LSL
1/12/2025,177.36,182.09,190.7,LSL
1/13/2025,174.64,183.53,192.13,LSL
1/14/2025,174.64,183.53,189.55,LSL
1/15/2025,173.2,183.53,190.7,LSL
1/16/2025,173.2,182.09,191.13,LSL
1/17/2025,172.06,183.53,190.7,LSL
1/18/2025,173.2,183.53,189.55,LSL
1/19/2025,173.35,184.96,192.42,LSL
1/20/2025,173.35,183.53,190.7,LSL
1/21/2025,171.34,184.96,192.42,LSL
1/22/2025,170.05,185.68,191.56,LSL
1/23/2025,171.2,186.39,192.27,LSL
1/24/2025,168.33,184.24,192.13,LSL
1/25/2025,172.49,183.53,193.85,LSL
1/26/2025,171.2,184.24,193.71,LSL
1/27/2025,169.91,182.81,195.14,LSL
1/28/2025,172.92,182.81,197.58,LSL
1/29/2025,170.62,183.53,196.72,LSL
1/30/2025,170.48,183.53,197.15,LSL
1/31/2025,171.77,182.81,198.3,LSL
2/1/2025,171.77,181.38,200.16,LSL
2/2/2025,171.91,184.24,201.45,LSL
2/3/2025,173.35,184.24,205.32,LSL
2/4/2025,173.35,184.24,210.91,LSL
2/5/2025,174.78,184.96,209.48,LSL
2/6/2025,173.49,184.96,213.92,LSL
2/7/2025,173.35,186.39,214.35,LSL
2/8/2025,176.36,187.11,211.92,LSL
2/9/2025,174.49,186.39,209.48,LSL
2/10/2025,172.77,189.26,208.48,LSL
2/11/2025,174.35,189.26,206.75,LSL
2/12/2025,174.49,187.83,207.04,LSL
2/13/2025,173.06,191.41,209.77,LSL
2/14/2025,170.34,193.56,208.48,LSL
2/15/2025,169.91,193.56,209.05,LSL
2/16/2025,171.34,187.83,211.49,LSL
2/17/2025,168.76,187.83,212.92,LSL
2/18/2025,165.46,193.56,212.92,LSL
2/19/2025,164.17,192.85,215.21,LSL
1/10/2025,212.02,217.3,224.24,NIMB
1/11/2025,208.13,216.6,225.49,NIMB
1/12/2025,203.97,215.91,233.54,NIMB
1/13/2025,206.61,215.91,236.6,NIMB
1/14/2025,209.38,217.3,239.23,NIMB
1/15/2025,211.88,215.91,230.21,NIMB
1/16/2025,208.27,217.3,233.96,NIMB
1/17/2025,209.24,218.69,233.82,NIMB
1/18/2025,206.47,217.99,229.93,NIMB
1/19/2025,208.27,217.3,231.6,NIMB
1/20/2025,208.13,217.99,231.6,NIMB
1/21/2025,206.47,217.99,230.9,NIMB
1/22/2025,206.61,217.99,234.93,NIMB
1/23/2025,206.74,220.77,233.82,NIMB
1/24/2025,205.36,221.46,232.85,NIMB
1/25/2025,203.83,222.85,238.82,NIMB
1/26/2025,205.36,224.24,238.96,NIMB
1/27/2025,204.11,221.46,237.57,NIMB
1/28/2025,203.97,223.54,237.57,NIMB
1/29/2025,202.58,223.54,238.12,NIMB
1/30/2025,203.83,223.54,241.59,NIMB
1/31/2025,203.97,222.16,245.9,NIMB
2/1/2025,203.97,222.16,245.9,NIMB
2/2/2025,203.83,223.54,247.7,NIMB
2/3/2025,203.55,222.85,244.09,NIMB
2/4/2025,205.36,223.54,248.26,NIMB
2/5/2025,203.97,224.24,250.06,NIMB
2/6/2025,206.61,226.32,251.45,NIMB
2/7/2025,206.74,225.63,248.82,NIMB
2/8/2025,206.74,227.02,247.43,NIMB
2/9/2025,205.36,227.02,247.7,NIMB
2/10/2025,202.72,225.63,251.31,NIMB
2/11/2025,204.11,224.93,249.09,NIMB
2/12/2025,203.97,227.71,248.82,NIMB
2/13/2025,203.97,230.49,254.92,NIMB
2/14/2025,207.85,230.49,257.7,NIMB
2/15/2025,205.36,226.32,259.92,NIMB
2/16/2025,206.74,230.49,261.17,NIMB
2/17/2025,211.6,230.49,258.67,NIMB
2/18/2025,206.74,236.04,258.67,NIMB
2/19/2025,205.49,237.43,262.42,NIMB
1/10/2025,357.68,365.43,373.18,NABBC
1/11/2025,356.57,369.12,376.87,NABBC
1/12/2025,356.94,369.12,385.73,NABBC
1/13/2025,350.3,370.97,392.38,NABBC
1/14/2025,352.88,369.12,392.01,NABBC
1/15/2025,339.22,367.28,392.01,NABBC
1/16/2025,345.13,361.74,392.01,NABBC
1/17/2025,353.25,370.97,387.58,NABBC
1/18/2025,348.08,367.28,391.64,NABBC
1/19/2025,351.4,370.97,395.33,NABBC
1/20/2025,353.25,369.12,388.68,NABBC
1/21/2025,350.3,372.81,392.01,NABBC
1/22/2025,346.97,372.81,388.32,NABBC
1/23/2025,342.54,376.5,388.68,NABBC
1/24/2025,342.18,369.12,395.7,NABBC
1/25/2025,346.24,372.81,392.38,NABBC
1/26/2025,331.84,376.5,403.08,NABBC
1/27/2025,339.59,372.81,407.14,NABBC
1/28/2025,332.21,369.12,406.4,NABBC
1/29/2025,328.15,369.12,404.19,NABBC
1/30/2025,334.79,370.97,414.89,NABBC
1/31/2025,334.42,372.81,414.89,NABBC
2/1/2025,327.04,376.5,408.25,NABBC
2/2/2025,327.04,374.66,413.78,NABBC
2/3/2025,326.67,372.81,410.09,NABBC
2/4/2025,327.78,370.97,406.77,NABBC
2/5/2025,330.73,365.43,410.09,NABBC
2/6/2025,324.46,367.28,406.4,NABBC
2/7/2025,328.52,370.97,417.85,NABBC
2/8/2025,331.84,380.19,417.48,NABBC
2/9/2025,339.22,380.19,407.14,NABBC
2/10/2025,338.12,380.19,418.21,NABBC
2/11/2025,329.63,380.19,417.85,NABBC
2/12/2025,332.21,378.35,417.48,NABBC
2/13/2025,325.56,370.97,413.78,NABBC
2/14/2025,332.58,369.12,413.42,NABBC
2/15/2025,332.95,370.97,421.17,NABBC
2/16/2025,333.32,372.81,420.8,NABBC
2/17/2025,325.93,369.12,420.8,NABBC
2/18/2025,326.3,370.97,435.93,NABBC
2/19/2025,328.89,367.28,425.97,NABBC
1/10/2025,547.73,564.2,578.56,GMFIL
1/11/2025,544.14,565.69,584.55,GMFIL
1/12/2025,538.75,567.19,605.8,GMFIL
1/13/2025,538.16,559.71,626.45,GMFIL
1/14/2025,528.88,562.7,632.74,GMFIL
1/15/2025,534.27,561.2,626.45,GMFIL
1/16/2025,523.19,573.18,639.02,GMFIL
1/17/2025,519.6,567.19,653.09,GMFIL
1/18/2025,540.55,568.69,650.1,GMFIL
1/19/2025,525.59,571.68,650.4,GMFIL
1/20/2025,527.68,574.67,639.32,GMFIL
1/21/2025,535.46,568.69,653.39,GMFIL
1/22/2025,517.2,570.18,656.98,GMFIL
1/23/2025,513.31,579.16,659.38,GMFIL
1/24/2025,534.27,576.17,651.29,GMFIL
1/25/2025,532.77,573.18,660.57,GMFIL
1/26/2025,507.63,579.16,673.74,GMFIL
1/27/2025,505.53,579.16,676.14,GMFIL
1/28/2025,510.62,580.66,673.44,GMFIL
1/29/2025,521.99,562.7,672.25,GMFIL
1/30/2025,495.95,573.18,652.19,GMFIL
1/31/2025,496.55,556.71,633.34,GMFIL
2/1/2025,496.55,558.21,624.06,GMFIL
2/2/2025,499.25,561.2,616.87,GMFIL
2/3/2025,481.59,570.18,614.48,GMFIL
2/4/2025,478,547.73,626.15,GMFIL
2/5/2025,481.29,552.22,621.66,GMFIL
2/6/2025,485.78,547.73,617.77,GMFIL
2/7/2025,477.7,555.22,628.25,GMFIL
2/8/2025,470.51,555.22,638.42,GMFIL
2/9/2025,466.62,544.74,635.43,GMFIL
2/10/2025,460.04,553.72,638.13,GMFIL
2/11/2025,436.39,550.73,633.34,GMFIL
2/12/2025,429.81,538.75,632.14,GMFIL
2/13/2025,425.02,549.23,618.37,GMFIL
2/14/2025,432.8,556.71,627.35,GMFIL
2/15/2025,425.02,562.7,640.22,GMFIL
2/16/2025,441.18,564.2,641.72,GMFIL
2/17/2025,450.46,559.71,648.3,GMFIL
2/18/2025,448.66,559.71,644.11,GMFIL
2/19/2025,456.74,574.67,648.3,GMFIL
1/10/2025,388.75,393.89,406.12,SADBL
1/11/2025,381.65,397.56,406.36,SADBL
1/12/2025,380.68,398.78,406.12,SADBL
1/13/2025,376.27,391.44,406.36,SADBL
1/14/2025,378.96,390.22,404.41,SADBL
1/15/2025,376.52,387.77,404.16,SADBL
1/16/2025,368.69,387.77,404.65,SADBL
1/17/2025,366,385.32,409.05,SADBL
1/18/2025,365.02,385.32,404.9,SADBL
1/19/2025,353.76,384.1,405.63,SADBL
1/20/2025,359.15,385.32,412.48,SADBL
1/21/2025,353.76,385.32,430.58,SADBL
1/22/2025,358.41,387.77,430.83,SADBL
1/23/2025,356.7,392.66,433.28,SADBL
1/24/2025,354.5,390.22,437.92,SADBL
1/25/2025,351.07,390.22,435.97,SADBL
1/26/2025,352.79,390.22,433.03,SADBL
1/27/2025,345.94,388.99,433.03,SADBL
1/28/2025,345.69,392.66,430.58,SADBL
1/29/2025,338.84,392.66,422.27,SADBL
1/30/2025,337.13,391.44,445.75,SADBL
1/31/2025,341.78,393.89,448.2,SADBL
2/1/2025,337.37,392.66,445.51,SADBL
2/2/2025,341.78,396.33,445.51,SADBL
2/3/2025,351.07,397.56,460.19,SADBL
2/4/2025,344.47,403.67,458.47,SADBL
2/5/2025,352.54,400,451.62,SADBL
2/6/2025,351.81,402.45,458.96,SADBL
2/7/2025,350.58,403.67,466.55,SADBL
2/8/2025,351.32,404.9,468.02,SADBL
2/9/2025,346.67,396.33,456.76,SADBL
2/10/2025,341.78,400,458.96,SADBL
2/11/2025,347.89,404.9,468.5,SADBL
2/12/2025,339.57,407.34,472.91,SADBL
2/13/2025,331.99,402.45,465.57,SADBL
2/14/2025,324.41,391.44,457.74,SADBL
2/15/2025,326.85,395.11,465.57,SADBL
2/16/2025,324.9,401.23,468.26,SADBL
2/17/2025,324.16,402.45,460.19,SADBL
2/18/2025,327.59,401.23,453.58,SADBL
2/19/2025,327.83,404.9,468.5,SADBL
1/10/2025,360.01,369.93,385.95,JBBL
1/11/2025,357.98,369.93,388.65,JBBL
1/12/2025,353.24,367.68,390.91,JBBL
1/13/2025,357.75,366.55,386.17,JBBL
1/14/2025,351.43,365.42,384.59,JBBL
1/15/2025,348.5,366.55,397.22,JBBL
1/16/2025,345.12,369.93,393.62,JBBL
1/17/2025,348.95,366.55,388.65,JBBL
1/18/2025,342.41,375.57,389.78,JBBL
1/19/2025,337.9,374.44,393.16,JBBL
1/20/2025,335.64,369.93,407.38,JBBL
1/21/2025,330.46,372.19,402.19,JBBL
1/22/2025,332.94,372.19,397.68,JBBL
1/23/2025,341.06,362.04,404.44,JBBL
1/24/2025,340.61,372.19,404.89,JBBL
1/25/2025,345.12,371.06,405.8,JBBL
1/26/2025,344.22,365.42,408.05,JBBL
1/27/2025,341.06,358.65,414.37,JBBL
1/28/2025,337.67,358.65,413.24,JBBL
1/29/2025,333.39,360.91,412.34,JBBL
1/30/2025,322.34,358.65,417.98,JBBL
1/31/2025,330.46,362.04,408.73,JBBL
2/1/2025,315.57,365.42,408.5,JBBL
2/2/2025,319.85,367.68,411.44,JBBL
2/3/2025,319.85,362.04,403.99,JBBL
2/4/2025,321.21,358.65,415.72,JBBL
2/5/2025,315.34,360.91,415.04,JBBL
2/6/2025,315.79,366.55,406.25,JBBL
2/7/2025,319.85,359.78,403.31,JBBL
2/8/2025,317.15,356.4,404.22,JBBL
2/9/2025,329.55,359.78,405.8,JBBL
2/10/2025,327.52,359.78,417.53,JBBL
2/11/2025,319.4,359.78,410.76,JBBL
2/12/2025,325.49,360.91,408.5,JBBL
2/13/2025,317.6,365.42,400.61,JBBL
2/14/2025,315.57,366.55,408.95,JBBL
2/15/2025,321.43,375.57,410.53,JBBL
2/16/2025,320.76,367.68,404.67,JBBL
2/17/2025,326.4,369.93,404.67,JBBL
2/18/2025,322.79,369.93,406.47,JBBL
2/19/2025,326.17,371.06,413.01,JBBL
1/10/2025,414.83,433.32,441.25,KSBBL
1/11/2025,422.49,434.64,449.18,KSBBL
1/12/2025,419.05,438.61,449.44,KSBBL
1/13/2025,414.83,442.57,457.1,KSBBL
1/14/2025,417.2,434.64,457.89,KSBBL
1/15/2025,417.2,432,454.46,KSBBL
1/16/2025,416.68,435.96,454.46,KSBBL
1/17/2025,412.18,432,446.8,KSBBL
1/18/2025,406.64,429.36,449.18,KSBBL
1/19/2025,416.94,429.36,447.06,KSBBL
1/20/2025,411.66,432,457.37,KSBBL
1/21/2025,411.66,430.68,454.46,KSBBL
1/22/2025,414.3,432,454.72,KSBBL
1/23/2025,409.54,433.32,454.99,KSBBL
1/24/2025,406.11,434.64,449.44,KSBBL
1/25/2025,395.27,430.68,455.78,KSBBL
1/26/2025,405.31,426.72,448.91,KSBBL
1/27/2025,403.2,424.07,453.14,KSBBL
1/28/2025,408.22,420.11,455.78,KSBBL
1/29/2025,401.62,418.79,458.16,KSBBL
1/30/2025,396.6,425.4,463.18,KSBBL
1/31/2025,398.97,425.4,470.58,KSBBL
2/1/2025,392.37,422.75,461.07,KSBBL
2/2/2025,391.31,426.72,454.2,KSBBL
2/3/2025,384.97,421.43,467.93,KSBBL
2/4/2025,383.12,424.07,463.44,KSBBL
2/5/2025,385.23,422.75,461.07,KSBBL
2/6/2025,373.34,422.75,471.37,KSBBL
2/7/2025,380.48,429.36,465.29,KSBBL
2/8/2025,371.49,426.72,470.58,KSBBL
2/9/2025,373.61,425.4,462.91,KSBBL
2/10/2025,371.49,424.07,458.16,KSBBL
2/11/2025,371.76,420.11,460.01,KSBBL
2/12/2025,368.85,420.11,464.5,KSBBL
2/13/2025,370.7,421.43,467.41,KSBBL
2/14/2025,368.32,421.43,462.12,KSBBL
2/15/2025,363.04,418.79,466.61,KSBBL
2/16/2025,360.66,420.11,464.24,KSBBL
2/17/2025,352.47,420.11,463.97,KSBBL
2/18/2025,353,417.47,468.46,KSBBL
2/19/2025,353.26,418.79,471.63,KSBBL
1/10/2025,457.71,466.45,478.11,LBBL
1/11/2025,457.42,466.45,481.32,LBBL
1/12/2025,457.71,467.91,486.86,LBBL
1/13/2025,451.88,470.83,484.82,LBBL
1/14/2025,454.79,473.74,486.86,LBBL
1/15/2025,454.5,473.74,490.36,LBBL
1/16/2025,456.25,469.37,491.23,LBBL
1/17/2025,448.96,472.28,498.52,LBBL
1/18/2025,448.38,473.74,496.19,LBBL
1/19/2025,442.84,475.2,493.57,LBBL
1/20/2025,442.55,475.2,499.1,LBBL
1/21/2025,434.09,479.57,504.35,LBBL
1/22/2025,434.09,473.74,502.02,LBBL
1/23/2025,434.09,476.66,504.64,LBBL
1/24/2025,425.35,467.91,516.31,LBBL
1/25/2025,432.93,472.28,519.22,LBBL
1/26/2025,435.84,473.74,505.52,LBBL
1/27/2025,433.22,475.2,516.01,LBBL
1/28/2025,430.89,475.2,537,LBBL
1/29/2025,427.68,467.91,506.98,LBBL
1/30/2025,437.3,470.83,507.27,LBBL
1/31/2025,439.92,469.37,509.02,LBBL
2/1/2025,441.09,473.74,520.1,LBBL
2/2/2025,435.55,467.91,519.8,LBBL
2/3/2025,440.51,475.2,516.31,LBBL
2/4/2025,444.88,473.74,517.18,LBBL
2/5/2025,439.34,473.74,520.39,LBBL
2/6/2025,440.22,478.11,519.22,LBBL
2/7/2025,444.59,476.66,516.89,LBBL
2/8/2025,441.67,475.2,516.89,LBBL
2/9/2025,439.63,482.49,521.55,LBBL
2/10/2025,439.92,481.03,529.42,LBBL
2/11/2025,440.22,472.28,533.51,LBBL
2/12/2025,431.47,475.2,531.17,LBBL
2/13/2025,425.93,476.66,517.76,LBBL
2/14/2025,418.06,481.03,517.18,LBBL
2/15/2025,411.06,482.49,503.19,LBBL
2/16/2025,415.73,478.11,505.52,LBBL
2/17/2025,418.35,486.86,518.35,LBBL
2/18/2025,412.81,488.32,514.85,LBBL
2/19/2025,409.31,485.4,538.46,LBBL
1/10/2025,392.18,396.44,406.39,GBBL
1/11/2025,389.34,395.02,403.83,GBBL
1/12/2025,389.34,397.86,409.52,GBBL
1/13/2025,386.21,395.02,406.39,GBBL
1/14/2025,385.93,395.02,412.07,GBBL
1/15/2025,380.81,396.44,407.24,GBBL
1/16/2025,377.69,396.44,401.56,GBBL
1/17/2025,377.69,393.6,409.52,GBBL
1/18/2025,372,393.6,409.23,GBBL
1/19/2025,371.72,392.18,406.67,GBBL
1/20/2025,372.29,395.02,406.96,GBBL
1/21/2025,368.88,390.76,409.52,GBBL
1/22/2025,377.69,390.76,409.23,GBBL
1/23/2025,374.85,390.76,406.67,GBBL
1/24/2025,372.29,393.6,412.07,GBBL
1/25/2025,373.99,390.76,409.52,GBBL
1/26/2025,371.72,390.76,404.4,GBBL
1/27/2025,369.45,392.18,407.24,GBBL
1/28/2025,369.16,390.76,409.23,GBBL
1/29/2025,369.16,386.5,409.52,GBBL
1/30/2025,372,386.5,415.77,GBBL
1/31/2025,369.45,387.92,420.6,GBBL
2/1/2025,369.45,385.08,421.17,GBBL
2/2/2025,374.28,392.18,420.88,GBBL
2/3/2025,372,387.92,423.73,GBBL
2/4/2025,371.72,387.92,418.33,GBBL
2/5/2025,368.03,385.08,423.44,GBBL
2/6/2025,364.05,385.08,421.45,GBBL
2/7/2025,364.61,386.5,431.97,GBBL
2/8/2025,367.74,385.08,429.13,GBBL
2/9/2025,360.35,386.5,429.69,GBBL
2/10/2025,357.51,389.34,432.54,GBBL
2/11/2025,351.83,393.6,432.82,GBBL
2/12/2025,351.83,389.34,440.49,GBBL
2/13/2025,351.83,387.92,427.7,GBBL
2/14/2025,356.37,387.92,435.09,GBBL
2/15/2025,351.26,387.92,432.82,GBBL
2/16/2025,351.54,386.5,437.65,GBBL
2/17/2025,353.82,387.92,433.1,GBBL
2/18/2025,354.95,387.92,428.27,GBBL
2/19/2025,354.67,387.92,430.83,GBBL
1/10/2025,642.59,665.75,681.07,MDB
1/11/2025,629.65,660.64,674.94,MDB
1/12/2025,622.84,658.94,693.67,MDB
1/13/2025,625.22,652.13,719.89,MDB
1/14/2025,618.75,653.83,711.04,MDB
1/15/2025,605.13,655.53,707.29,MDB
1/16/2025,607.52,662.34,719.55,MDB
1/17/2025,605.81,662.34,737.26,MDB
1/18/2025,605.81,667.45,750.2,MDB
1/19/2025,605.13,679.37,747.14,MDB
1/20/2025,606.83,677.67,749.86,MDB
1/21/2025,607.18,675.96,756.67,MDB
1/22/2025,607.18,672.56,760.42,MDB
1/23/2025,605.13,679.37,747.82,MDB
1/24/2025,601.05,669.15,760.08,MDB
1/25/2025,590.15,679.37,777.44,MDB
1/26/2025,599,681.07,779.83,MDB
1/27/2025,601.73,691.29,805.71,MDB
1/28/2025,594.58,686.18,818.99,MDB
1/29/2025,588.79,687.88,814.56,MDB
1/30/2025,593.89,691.29,807.07,MDB
1/31/2025,601.39,692.99,804.69,MDB
2/1/2025,605.47,699.8,808.77,MDB
2/2/2025,603.09,696.4,834.31,MDB
2/3/2025,570.4,694.69,865.98,MDB
2/4/2025,573.12,689.58,886.75,MDB
2/5/2025,585.38,691.29,834.31,MDB
2/6/2025,577.21,679.37,821.03,MDB
2/7/2025,561.54,684.48,865.64,MDB
2/8/2025,567.67,684.48,847.93,MDB
2/9/2025,574.48,672.56,816.26,MDB
2/10/2025,566.31,667.45,833.97,MDB
2/11/2025,557.46,660.64,792.77,MDB
2/12/2025,544.52,664.04,814.56,MDB
2/13/2025,544.52,660.64,824.44,MDB
2/14/2025,554.05,655.53,838.06,MDB
2/15/2025,566.31,655.53,814.56,MDB
2/16/2025,569.38,664.04,832.95,MDB
2/17/2025,578.23,660.64,860.87,MDB
2/18/2025,587.08,664.04,844.19,MDB
2/19/2025,585.04,667.45,840.78,MDB
1/10/2025,411.58,417.54,432.31,SHINE
1/11/2025,405.9,417.54,436.57,SHINE
1/12/2025,406.18,417.54,431.18,SHINE
1/13/2025,408.45,417.54,443.96,SHINE
1/14/2025,400.22,418.96,434.87,SHINE
1/15/2025,400.22,421.8,434.87,SHINE
1/16/2025,400.5,420.38,443.11,SHINE
1/17/2025,399.65,420.38,449.07,SHINE
1/18/2025,391.98,420.38,447.65,SHINE
1/19/2025,394.54,417.54,449.36,SHINE
1/20/2025,397.38,418.96,447.37,SHINE
1/21/2025,390.56,413.28,439.13,SHINE
1/22/2025,385.73,413.28,447.08,SHINE
1/23/2025,385.73,417.54,449.36,SHINE
1/24/2025,385.73,417.54,457.59,SHINE
1/25/2025,383.17,418.96,461.57,SHINE
1/26/2025,388.57,420.38,466.12,SHINE
